0,1,2,3,4,5,6,7,8,9,10,date
2123,XCUR Curate,XCUR,"$164,595.28",$0.01953,8.428.244 XCUR *,"$214,131.33","1,39%","-6,32%","-4,30%",,2024_04_21
2124,SOUL CryptoSoul,SOUL,"$164,313.34",$0.0005136,319.927.334 SOUL,--,"-0,18%","-0,09%","-20,24%",,2024_04_21
2125,SNOW SnowSwap,SNOW,"$164,188.78",$0.3313,495.589 SNOW *,"$22,070.31","-0,02%","-1,59%","-11,96%",,2024_04_21
2126,FPFT Peruvian National Football Team Fan Token,FPFT,"$163,427.64",$0.007206,22.679.998 FPFT *,"$45,006.47","1,62%","1,30%","-5,85%",,2024_04_21
2127,NGM e-Money,NGM,"$162,651.57",$0.008231,19.760.286 NGM *,$70.06,"0,00%","-0,48%","1,06%",,2024_04_21
2128,IDRX IDRX,IDRX,"$162,073.02",$0.00006103,2.655.610.939 IDRX *,$105.11,"0,00%","-0,37%","0,38%",,2024_04_21
2129,HNTR Hunter Token / Digital Arms,HNTR,"$160,857.19",$0.001054,152.685.467 HNTR,"$50,816.09","0,39%","-1,30%","-1,84%",,2024_04_21
2130,SAO Sator,SAO,"$160,739.72",$0.002927,54.913.292 SAO *,"$526,495.63","-2,36%","5,16%","6,63%",,2024_04_21
2131,HIGAZERS hiGAZERS,HIGAZERS,"$158,384.62",$0.01585,9.994.000 HIGAZERS,"$13,756.48","-1,09%","5,19%","-0,81%",,2024_04_21
2132,HIMEEBITS hiMEEBITS,HIMEEBITS,"$158,138.01",$0.002156,73.345.000 HIMEEBITS,"$67,360.04","-0,10%","-2,26%","-3,98%",,2024_04_21
2133,BTZC BeatzCoin,BTZC,"$156,792.52",$0.00006104,2.568.652.554 BTZC *,$106.06,"-0,13%","-0,01%","32,76%",,2024_04_21
2134,MEVRV2 Metaverse VR v2,MEVRV2,"$156,217.43",$0.004625,33.779.566 MEVRV2 *,"$31,002.32","2,05%","-28,35%","-11,73%",,2024_04_21
2135,MUDOL2 Hero Blaze: Three Kingdoms,MUDOL2,"$156,188.38",$0.007182,21.748.353 MUDOL2,"$150,759.13","0,03%","-3,99%","-16,63%",,2024_04_21
2136,ARES Ares Protocol,ARES,"$154,187.30",$0.000667,231.179.222 ARES *,"$25,464.17","0,03%","-0,52%","-5,29%",,2024_04_21
2137,APN Apron Network,APN,"$150,976.47",$0.001615,93.500.000 APN *,"$29,773.73","0,51%","-13,75%","-15,66%",,2024_04_21
2138,GOF Golff,GOF,"$150,056.22",$0.01501,9.999.338 GOF *,"$11,171.69","0,03%","5,44%","-0,09%",,2024_04_21
2139,UPI Pawtocol,UPI,"$147,034.79",$0.0005701,257.924.377 UPI *,"$36,561.64","-1,60%","10,45%","8,19%",,2024_04_21
2140,DINO DinoSwap,DINO,"$145,656.02",$0.0009369,155.470.817 DINO *,$75.17,"0,00%","0,34%","0,82%",,2024_04_21
2141,VAL SORA Validator Token,VAL,"$145,499.87",$0.3566,408.003 VAL,"$6,258.66","-11,30%","6,36%","-23,31%",,2024_04_21
2142,CPO Cryptopolis,CPO,"$144,873.88",$0.001629,88.913.639 CPO *,"$35,037.56","-1,04%","2,33%","-11,98%",,2024_04_21
2143,WOW WOWswap,WOW,"$144,672.31",$0.1447,999.987 WOW *,"$1,148.03","0,40%","-14,83%","40,20%",,2024_04_21
2144,FYD FYDcoin,FYD,"$144,351.15",$0.0002273,635.025.286 FYD,--,"-0,14%",<0.01%,"-1,20%",,2024_04_21
2145,APY APY.Finance,TRA,"$143,627.53",$0.002161,66.469.950 APY *,--,"0,00%","0,00%","-2,69%",,2024_04_21
2146,APYS APYSwap,APYS,"$142,072.33",$0.00781,18.191.036 APYS *,"$15,727.89","-0,20%","2,18%","3,07%",,2024_04_21
2147,EZ EasyFi,EZ,"$141,513.89",$0.0222,6.373.615 EZ *,"$21,535.83",<0.01%,"-4,47%","9,08%",,2024_04_21
2148,ALN Aluna.Social,ALN,"$140,434.56",$0.003723,37.716.866 ALN *,"$36,334.23","2,86%","7,79%","46,74%",,2024_04_21
2149,HIUNDEAD hiUNDEAD,HIUNDEAD,"$140,058.56",$0.0001841,760.805.000 HIUNDEAD,"$61,393.10","-0,18%","2,97%","6,61%",,2024_04_21
2150,HISAND33 hiSAND33,HISAND33,"$142,654.15",$0.006803,20.968.000 HISAND33,"$71,905.16","-6,82%","15,65%","38,98%",,2024_04_21
2151,1EARTH EarthFund,1EARTH,"$138,634.31",$0.001906,72.754.338 1EARTH,"$25,356.28","0,97%","1,82%","-1,93%",,2024_04_21
2152,POLIS Polis,POLIS,"$135,262.99",$0.01376,9.831.891 POLIS,--,"-0,08%","-0,03%","-16,23%",,2024_04_21
2153,MOMA Mochi Market,MOMA,"$134,406.32",$0.003419,39.311.982 MOMA *,"$27,824.62","0,93%","-2,28%","4,06%",,2024_04_21
2154,FIN DeFiner,FIN,"$133,492.19",$0.0007946,168.000.000 FIN *,"$167,109.94","0,99%","1,18%","-8,57%",,2024_04_21
2155,NOR Noir,NOR,"$130,794.97",$0.0063,20.760.950 NOR,--,"-0,13%",<0.01%,"-0,10%",,2024_04_21
2156,ARGON Argon,ARGON,"$130,465.79",$0.001313,99.399.955 ARGON *,"$14,044.46","0,67%","2,70%","-2,11%",,2024_04_21
2157,SEON SeedOn,SEON,"$129,989.34",$0.0005162,251.813.983 SEON,$124.97,"0,00%","2,67%","2,62%",,2024_04_21
2158,KAMPAY KamPay,KAMPAY,"$128,889.29",$0.0003151,409.090.982 KAMPAY,$31.21,"0,00%","2,03%","3,40%",,2024_04_21
2159,EKTA Ekta,EKTA,"$128,339.05",$0.003691,34.769.778 EKTA *,"$14,384.66","0,01%","-9,47%","-2,90%",,2024_04_21
2160,GDAO Governor DAO,GDAO,"$127,693.36",$0.04389,2.909.493 GDAO *,"$23,951.38",<0.01%,"0,26%","-6,77%",,2024_04_21
2161,ING Infinity Games,ING,"$124,372.21",$0.0001464,849.357.797 ING,"$274,324.49","0,29%","-1,77%","-2,56%",,2024_04_21
2162,BAKE 404 Bakery,BAKE,"$124,900.23",$0.001322,94.474.677 BAKE *,$276.01,"-0,38%","-0,14%","0,23%",,2024_04_21
2163,APL Apollon Limassol,APL,"$124,192.67",$0.3074,404.010 APL *,$2.4600,"-0,77%","-1,86%","9,33%",,2024_04_21
2164,COGI COGI,COGI,"$124,121.59",$0.002015,61.587.047 COGI *,$513.78,"0,00%","-1,25%","-0,77%",,2024_04_21
2165,CLX Celeum,CLX,"$122,030.86",$0.0238,5.127.335 CLX,--,"-0,72%","1,08%","-0,03%",,2024_04_21
2166,AC ACoconut,AC,"$120,802.00",$0.04539,2.661.650 AC *,$364.14,"0,01%","-0,35%","5,30%",,2024_04_21
2167,HISEALS hiSEALS,HISEALS,"$115,017.85",$0.003834,30.000.000 HISEALS,"$663,410.18","-3,71%","23,90%","102,10%",,2024_04_21
2168,FXF Finxflo,FXF,"$118,714.24",$0.001313,90.397.941 FXF *,"$13,605.98","-0,15%","0,23%","0,03%",,2024_04_21
2169,NOV Novara Calcio Fan Token,NOV,"$118,357.58",$0.2784,425.135 NOV *,--,"-0,77%","-1,86%","-8,36%",,2024_04_21
2170,GEO GeoDB,GEO,"$118,235.61",$0.001431,82.641.419 GEO *,$21.47,"0,00%","-3,09%","18,27%",,2024_04_21
2171,HICLONEX hiCLONEX,HICLONEX,"$116,956.90",$0.002306,50.715.000 HICLONEX,"$15,229.84","-0,70%","3,74%","-1,00%",,2024_04_21
2172,RITO Ritocoin,RITO,"$117,751.33",$0.00006495,1.812.983.078 RITO,$3.0900,"-0,13%",<0.01%,"-1,13%",,2024_04_21
2173,RVM Realvirm,RVM,"$116,951.49",$1.2995,90.000 RVM,"$166,394.39","-0,10%","0,01%","-1,09%",,2024_04_21
2174,ZNZ ZENZO,ZNZ,"$116,794.81",$0.003937,29.667.006 ZNZ,$4.3500,"-0,14%","1,58%","5,34%",,2024_04_21
2175,HIBEANZ hiBEANZ,HIBEANZ,"$116,332.57",$0.000702,165.727.000 HIBEANZ,"$69,113.35","-0,21%","2,22%","-1,98%",,2024_04_21
2176,GS Genesis Shards,GS,"$114,351.90",$0.009505,12.030.988 GS *,$133.34,"0,03%","7,14%","0,87%",,2024_04_21
2177,BUSY Busy DAO,BUSY,"$113,932.30",$0.0009115,125.000.000 BUSY *,"$13,754.10","1,18%","-8,04%","-7,28%",,2024_04_21
2178,ORAO ORAO Network,ORAO,"$113,754.50",$0.002887,39.397.668 ORAO *,"$11,603.98","-1,78%","-3,08%","1,93%",,2024_04_21
2179,NEU Neutra Finance,NEU,"$112,363.65",$0.144,780.528 NEU *,$146.53,"0,03%","-0,73%","-8,66%",,2024_04_21
2180,ECO Ormeus Ecosystem,ECO,"$111,917.77",$0.00005018,2.230.453.136 ECO,"$14,642.71","24,76%","-61,49%","106,76%",,2024_04_21
2181,ZUKI Zuki Moba,ZUKI,"$111,504.45",$0.003028,36.819.022 ZUKI *,"$1,001.48","-1,28%","0,67%","403,01%",,2024_04_21
2182,POLI Polinate,POLI,"$111,456.56",$0.0007224,154.294.330 POLI *,"$7,175.54","0,03%","0,29%","-9,05%",,2024_04_21
2183,EVY EveryCoin,EVY,"$109,495.49",$0.00001167,9.380.000.000 EVY,$764.44,<0.01%,"6,10%","45,09%",,2024_04_21
2184,TELOS Teloscoin,TELOS,"$108,724.41",$0.0006495,167.399.821 TELOS,--,"-0,13%",<0.01%,"-1,13%",,2024_04_21
2185,PRCY PRivaCY Coin,PRCY,"$108,864.27",$0.007524,14.468.056 PRCY,$0.01,"-0,12%","-1,33%","4,52%",,2024_04_21
2186,XLAB XcelToken Plus,XLAB,"$108,046.75",$0.0000024,44.999.840.391 XLAB *,--,"0,00%","0,00%","8,49%",,2024_04_21
2187,FS FantomStarter,FS,"$107,024.64",$0.001034,103.506.349 FS *,$546.24,"0,00%","-7,80%","-12,54%",,2024_04_21
2188,PASC Pascal,PASC,"$106,843.33",$0.002705,39.492.156 PASC,$148.38,"-0,14%","-0,02%","-61,31%",,2024_04_21
2189,DONA DONASWAP,DONA,"$105,972.78",$0.00000265,39.975.710.903 DONA,"$91,909.90",<0.01%,"1,52%","1,44%",,2024_04_21
2190,XAS Asch,XAS,"$102,167.05",$0.001094,93.355.331 XAS *,--,"-6,25%","-9,24%","10,97%",,2024_04_21
2191,HIRENGA hiRENGA,HIRENGA,"$103,338.58",$0.0003628,284.850.000 HIRENGA,"$10,114.96","2,15%","-1,89%","-15,17%",,2024_04_21
2192,DEM Deutsche eMark,DEM,"$104,542.22",$0.001948,53.653.541 DEM,--,"-0,13%","0,01%","-1,13%",,2024_04_21
2193,BC Bitcoin Confidential,BC,"$104,463.22",$0.00001418,7.365.901.523 BC *,--,"0,10%","-36,57%","-15,79%",,2024_04_21
2194,HIVALHALLA hiVALHALLA,HIVALHALLA,"$102,889.92",$0.0003196,321.973.000 HIVALHALLA *,"$19,409.96","0,89%","-4,22%","44,64%",,2024_04_21
2195,CYCLUB Cyclub,CYCLUB,"$102,747.17",$0.00007818,1.314.294.423 CYCLUB *,--,"0,00%","0,00%","-53,35%",,2024_04_21
2196,BDP BidiPass,BDP,"$102,198.06",$0.0002643,386.631.337 BDP,--,"-0,30%","-0,16%","-0,31%",,2024_04_21
2197,GSTS Gunstar Metaverse,GSTS,"$102,446.70",$0.003274,31.290.286 GSTS *,"$18,577.66",<0.01%,"-1,92%","-2,76%",,2024_04_21
2198,TCP The Crypto Prophecies,TCP,"$100,831.04",$0.0008634,116.782.511 TCP *,"$15,533.56","0,01%","-6,78%","-6,67%",,2024_04_21
2199,NYZO Nyzo,NYZO,"$99,459.65",$0.008344,11.919.651 NYZO,"$21,610.15","0,13%","-0,61%","-4,60%",,2024_04_21
2200,CRE8 Creaticles,CRE8,"$99,051.78",$0.001269,78.052.634 CRE8 *,"$19,119.47","0,25%","-2,57%","9,23%",,2024_04_21
2201,WAG WagyuSwap,WAG,"$98,166.99",$0.001812,54.165.358 WAG *,"$24,462.15","0,15%","-6,57%","-11,12%",,2024_04_21
2202,TKB TokenBot,TKB,"$104,810.72",$0.000178,588.945.823 TKB *,"$12,116.04","0,01%","15,58%","-1,25%",,2024_04_21
2203,HYPE Supreme Finance,HYPE,"$98,299.44",$0.00006553,1.500.000.000 HYPE *,"$3,648.51","0,03%","-0,60%","12,48%",,2024_04_21
2204,SYP Sypool,SYP,"$98,086.54",$0.001501,65.364.660 SYP *,"$121,743.81","1,45%","-0,61%","-6,42%",,2024_04_21
2205,DOWS Shadows,DOWS,"$96,667.50",$0.003648,26.500.000 DOWS *,--,"-0,14%","-0,18%","-0,21%",,2024_04_21
2206,CANDY TripCandy,CANDY,"$96,349.87",$0.0004602,209.382.822 CANDY *,$18.20,<0.01%,"-0,01%","0,57%",,2024_04_21
2207,EBA Elpis Battle,EBA,"$96,311.79",$0.004344,22.172.718 EBA *,$712.29,"0,37%","0,78%","0,78%",,2024_04_21
2208,GARD Hashgard,GARD,"$96,448.14",$0.00000964,10.000.000.000 GARD *,"$20,226.35","0,22%","-2,45%","-10,69%",,2024_04_21
2209,DOP Drops Ownership Power,DOP,"$95,353.61",$0.08108,1.176.034 DOP *,"$18,375.52","-0,10%","-3,37%","-19,68%",,2024_04_21
2210,NEI Neurashi,NEI,"$95,202.12",$0.002502,38.049.122 NEI *,"$233,040.23","-1,52%","-0,63%","-57,79%",,2024_04_21
2211,SNOB Snowball,SNOB,"$95,121.56",$0.01732,5.492.417 SNOB *,$46.64,"-0,22%","-2,18%","-3,61%",,2024_04_21
2212,PYME PymeDAO,PYME,"$100,972.17",$0.0002081,485.198.977 PYME,$769.59,"0,03%","12,99%","-4,99%",,2024_04_21
2213,ETHA ETHA Lend,ETHA,"$94,520.64",$0.0101,9.359.425 ETHA *,"$53,788.50","0,21%","6,28%","24,21%",,2024_04_21
2214,SENC Sentinel Chain,SENC,"$93,934.66",$0.0004762,197.269.666 SENC,"$32,590.19","-2,74%","1,16%","9,89%",,2024_04_21
2215,NEVA NevaCoin,NEVA,"$93,486.34",$0.01721,5.431.630 NEVA,--,"-0,13%","0,01%","-1,13%",,2024_04_21
2216,SMART SmartCash,SMART,"$91,261.71",$0.00006455,1.413.859.298 SMART,$49.51,"-0,11%","-2,87%","0,44%",,2024_04_21
2217,VDR Vodra,VDR,"$90,483.91",$0.0006321,143.144.036 VDR,"$14,774.13","0,10%","-2,04%","14,35%",,2024_04_21
2218,MILK2 Spaceswap MILK2,MILK2,"$90,302.32",$0.01224,7.376.937 MILK2 *,$288.55,"0,00%","0,80%","2,76%",,2024_04_21
2219,SHIELD Shield Protocol,SHIELD,"$90,128.14",$0.3686,244.499 SHIELD *,$52.42,"0,00%","-0,12%","-4,99%",,2024_04_21
2220,DOGES Dogeswap,DOGES,"$89,697.88",$4.4849,20.000 DOGES *,--,"-0,78%","1,09%","1,81%",,2024_04_21
2221,NEXT ShopNEXT,NEXT,"$89,449.36",$0.006426,13.919.736 NEXT *,"$14,166.65",<0.01%,"-0,74%","-2,04%",,2024_04_21
2222,HIENS4 hiENS4,HIENS4,"$87,209.08",$0.0006251,139.509.000 HIENS4,"$159,197.38",<0.01%,"3,06%","8,66%",,2024_04_21
2223,AMA Mrweb Finance (new),AMA,"$85,578.60",$0.001187,72.089.737 AMA,"$2,193.06","0,02%","20,94%","37,09%",,2024_04_21
2224,PHX Phoenix Token,PHX,"$85,513.96",$0.002595,32.959.585 PHX,"$123,325.86","-0,14%","-0,24%","-4,82%",,2024_04_21
2225,BUNI Bunicorn,BUNI,"$85,324.23",$0.003042,28.049.239 BUNI *,$6.0700,"0,00%","1,25%","4,75%",,2024_04_21
2226,XWP Swap,XWP,"$85,000.97",$0.004936,17.220.201 XWP,--,"-0,13%",<0.01%,"-1,13%",,2024_04_21
2227,IQ IQ.cash,IQ,"$83,138.49",$0.00695,11.962.738 IQ,--,"-0,19%","-0,11%","-0,74%",,2024_04_21
2228,BCUG Blockchain Cuties Universe Governance,BCUG,"$82,602.73",$0.05995,1.377.892 BCUG *,"$12,147.58","0,09%","2,02%","0,83%",,2024_04_21
2229,SABLE Sable Finance,SABLE,"$81,478.25",$0.01573,5.178.493 SABLE *,$74.06,"0,00%","1,31%","4,01%",,2024_04_21
2230,PHR Phore,PHR,"$81,314.29",$0.002663,30.535.913 PHR *,--,"-0,13%","-0,02%","-1,13%",,2024_04_21
2231,HIMOONBIRDS hiMOONBIRDS,HIMOONBIRDS,"$81,158.36",$0.001765,45.985.000 HIMOONBIRDS,"$151,649.73","-1,86%","0,87%","-12,94%",,2024_04_21
2232,CNB Coinsbit Token,CNB,"$79,904.34",$0.00006002,1.331.266.628 CNB,$449.37,<0.01%,"-77,94%","-33,39%",,2024_04_21
2233,CTT Castweet,CTT,"$79,765.16",$0.04446,1.793.952 CTT,$10.58,"-0,08%","-10,92%","-11,71%",,2024_04_21
2234,HIODBS hiODBS,HIODBS,"$78,175.85",$0.001454,53.776.000 HIODBS,"$9,157.66","0,03%","3,28%","11,96%",,2024_04_21
2235,X42 x42 Protocol,X42,"$78,589.08",$0.003897,20.166.886 X42,$111.92,"-0,13%",<0.01%,"-34,09%",,2024_04_21
2236,SXS Sphere,SXS,"$77,870.39",$0.004792,16.251.088 SXS *,"$32,244.36","1,27%","-8,46%","-25,34%",,2024_04_21
2237,RUNE Rune,RUNE,"$75,604.96",$5.5933,13.517 RUNE *,"$281,780.81","-0,44%","-0,93%","3,39%",,2024_04_21
2238,JADE Jade Currency,JADE,"$74,033.30",$0.00138,53.652.398 JADE *,$4.6600,"1,40%","1,78%","9,21%",,2024_04_21
2239,HIOD hiOD,HIOD,"$73,906.93",$0.0007356,100.466.000 HIOD,"$60,161.64","0,08%","1,19%","-6,47%",,2024_04_21
2240,MSB Misbloc,MSB,"$73,663.56",$0.0003701,199.019.940 MSB,"$51,643.93","0,01%","-4,28%","-18,61%",,2024_04_21
2241,BPS BitcoinPoS,BPS,"$73,017.32",$0.01218,5.994.733 BPS,--,"-0,74%","-3,97%","-7,88%",,2024_04_21
2242,TCS Timechain Swap Token,TCS,"$72,827.12",$0.02015,3.614.528 TCS,$1.7300,"0,00%","6,54%","19,31%",,2024_04_21
2243,FLASH Flashstake,FLASH,"$72,651.40",$0.0009448,76.897.832 FLASH,--,"0,00%","0,00%","1,28%",,2024_04_21
2244,YIELD Yield Protocol,YIELD,"$71,479.67",$0.002102,34.009.745 YIELD *,"$63,884.52","1,54%","28,50%","28,84%",,2024_04_21
2245,VSO Verso,VSO,"$70,554.11",$0.0007639,92.361.664 VSO *,"$24,267.95","-0,11%","2,84%","2,34%",,2024_04_21
2246,FTX HairyPlotterFTX,FTX,"$70,353.15",$0.00001299,5.416.921.923 FTX *,$324.70,"0,00%","2,44%","-2,55%",,2024_04_21
2247,FORM Formation Fi,FORM,"$70,238.86",$0.0008807,79.753.015 FORM *,"$24,406.97","0,07%","-3,08%","-8,48%",,2024_04_21
2248,BUNNY Pancake Bunny,BUNNY,"$70,167.62",$0.1375,510.232 BUNNY *,"$29,638.18","0,95%","1,05%","6,49%",,2024_04_21
2249,FBN Fivebalance,FBN,"$68,768.74",$0.00006295,1.092.481.026 FBN,--,"-0,27%","-0,27%","-0,27%",,2024_04_21
2250,AIRT AirNFTs,AIRT,"$67,960.58",$0.0006066,112.040.000 AIRT *,"$18,164.32","-0,21%","-3,05%","-2,54%",,2024_04_21
2251,BOLI Bolivarcoin,BOLI,"$67,913.34",$0.003507,19.363.739 BOLI,--,"-0,13%",<0.01%,"-11,02%",,2024_04_21
2252,ASW AdaSwap,ASW,"$67,779.94",$0.00001067,6.355.145.237 ASW,"$14,994.37","7,77%","-1,33%","8,29%",,2024_04_21
2253,CORGIB The Corgi of PolkaBridge,CORGIB,"$67,042.63",--,28.970.127.068.717 CORGIB *,$34.50,"0,00%","1,43%","-14,01%",,2024_04_21
2254,SHARD Shard,SHARD,"$66,637.62",$0.003897,17.100.000 SHARD *,--,"-0,14%","-0,05%","-1,13%",,2024_04_21
2255,BRY Berry Data,BRY,"$66,571.90",$0.03329,2.000.000 BRY *,"$17,855.11","0,02%","1,77%","2,90%",,2024_04_21
2256,FREED FreedomCoin,FREED,"$65,242.65",$0.009879,6.604.387 FREED,--,"0,48%","0,77%","-5,38%",,2024_04_21
2257,ZUM ZumCoin,ZUM,"$63,389.81",$0.00006411,988.819.491 ZUM,--,"-0,74%","1,09%","1,82%",,2024_04_21
2258,ZUM ZUM TOKEN,ZUM,"$63,232.29",$0.00000244,25.954.230.795 ZUM *,$0.57,"0,00%","2,44%","-5,43%",,2024_04_21
2259,BURN Blockburn,BURN,"$62,246.67",$0.00003147,1.977.738.958 BURN,--,"-0,26%","-0,27%","-0,27%",,2024_04_21
2260,MSWAP MoneySwap,MSWAP,"$59,868.41",$0.00003991,1.500.000.000 MSWAP,"$14,349.66","-0,09%","2,85%","4,28%",,2024_04_21
2261,DUCK Duck DAO (DLP Duck Token),DUCK,"$59,513.11",$0.0019,31.319.195 DUCK *,$155.66,"0,00%","0,18%","0,10%",,2024_04_21
2262,RBLX Rublix,RBLX,"$59,316.79",$0.002859,20.745.871 RBLX,--,"-0,92%","-1,58%","-1,61%",,2024_04_21
2263,UCA UCA Coin,UCA,"$59,192.76",$0.00002564,2.308.373.935 UCA,--,"32,35%","34,78%","35,76%",,2024_04_21
2264,CHICKS SolChicks Token,CHICKS,"$58,994.16",$0.00009231,639.106.688 CHICKS *,$47.66,"0,00%","0,11%","2,41%",,2024_04_21
2265,YTN YENTEN,YTN,"$57,219.59",$0.001364,41.952.065 YTN,--,"-0,13%",<0.01%,"-1,13%",,2024_04_21
2266,TIP SugarBounce,TIP,"$55,663.86",$0.003968,14.028.150 TIP,$209.74,"0,00%","-0,80%","-11,28%",,2024_04_21
2267,GMD The Coop Network,GMD,"$53,882.28",$0.0002531,212.897.880 GMD,--,"-0,01%","-0,04%","-0,08%",,2024_04_21
2268,FOC TheForce Trade,FOC,"$53,668.99",$0.0006692,80.200.000 FOC *,$242.65,"0,00%","0,62%","0,64%",,2024_04_21
2269,METAX MetaverseX,METAX,"$53,984.81",$0.01963,2.750.000 METAX *,"$19,265.93","-0,07%","7,36%","15,66%",,2024_04_21
2270,BeAI BeNFT Solutions,BeAI,"$53,257.09",$0.03946,1.349.790 BeAI *,"$21,180.46","-0,59%","5,54%","-29,83%",,2024_04_21
2271,IPX Tachyon Protocol,IPX,"$52,004.76",$0.0001949,266.858.531 IPX,$5.1400,<0.01%,"-0,01%","-1,66%",,2024_04_21
2272,OSWAP OpenSwap,OSWAP,"$51,093.24",$0.002419,21.118.055 OSWAP,--,"0,00%","0,00%","4,48%",,2024_04_21
2273,ALLBI ALL BEST ICO,ALLBI,"$50,831.86",$0.00003316,1.532.753.673 ALLBI,$54.86,"0,00%","-4,21%","12,83%",,2024_04_21
2274,DAPP LiquidApps,DAPP,"$50,039.38",$0.00007049,709.902.294 DAPP *,$8.7400,"-0,92%","-1,58%","-1,61%",,2024_04_21
2275,JOOPS JOOPS,JOOPS,"$49,967.48",$0.00000673,7.422.500.000 JOOPS,$768.96,"1,10%","-1,23%","-39,29%",,2024_04_21
2276,XCT Citadel.one,XCT,"$49,948.05",$0.005552,8.996.449 XCT *,$628.75,"0,00%","3,52%","22,28%",,2024_04_21
2277,OPCT Opacity,OPCT,"$48,917.92",$0.000608,80.456.100 OPCT *,--,"-0,19%","-0,12%","-0,72%",,2024_04_21
2278,MCC MultiCoinCasino,MCC,"$48,384.07",$0.01006,4.807.840 MCC *,--,<0.01%,"-0,01%","-0,09%",,2024_04_21
2279,SHACK Shackleford,SHACK,"$48,155.40",$0.0508,947.919 SHACK,"$6,562.58","0,00%","0,48%","7,30%",,2024_04_21
2280,LFG Gamerse,LFG,"$47,693.93",$0.0002803,170.157.314 LFG *,"$2,817.59",<0.01%,"3,73%","5,07%",,2024_04_21
2281,WQT WorkQuest Token,WQT,"$47,566.14",$0.0004476,106.262.145 WQT *,"$66,872.98","0,97%","15,24%","27,31%",,2024_04_21
2282,SNY Synthetify,SNY,"$46,769.58",$0.008315,5.625.000 SNY *,"$143,831.22","-0,13%","-1,61%","1,56%",,2024_04_21
2283,MMO MMOCoin,MMO,"$46,637.40",$0.0006805,68.531.894 MMO,$0.01,"-0,12%","3,98%","3,67%",,2024_04_21
2284,LYRA Scrypta,LYRA,"$46,244.30",$0.001851,24.983.231 LYRA,--,"-0,13%","0,01%","-10,53%",,2024_04_21
2285,GC GrabCoinClub,GC,"$46,177.79",$0.00003506,1.317.229.279 GC,"$11,691.23",<0.01%,"9,88%","-0,30%",,2024_04_21
2286,BTT Bitteam token,BTT,"$46,983.24",$0.0001019,460.999.998 BTT,"$4,255.59","1,13%","1,89%","-5,82%",,2024_04_21
2287,TNT Tenti,TNT,"$44,867.39",$0.00006489,691.409.589 TNT *,"$9,922.89","-0,72%","1,81%","-9,73%",,2024_04_21
2288,BYN NBX,BYN,"$44,479.70",$0.005018,8.863.175 BYN *,"$200,510.31","0,16%","4,54%","8,81%",,2024_04_21
2289,BHC Billion Happiness,BHC,"$44,080.84",$0.8816,50.000 BHC *,$722.55,"10,17%","25,03%","36,03%",,2024_04_21
2290,FLIXX Flixxo,FLIXX,"$43,718.38",$0.0005185,84.323.675 FLIXX *,$28.10,"-0,92%","-1,58%","-1,61%",,2024_04_21
2291,BEER Beer Money,BEER,"$42,648.36",$0.001094,38.999.999 BEER,$28.40,"-0,10%","-0,01%","17,88%",,2024_04_21
2292,SKP SKYPlay,SKP,"$41,211.96",$0.0002623,157.118.755 SKP,"$10,812.17","-0,45%","-7,97%","-40,64%",,2024_04_21
2293,SPWN Bitspawn,SPWN,"$39,369.54",$0.00007658,514.118.905 SPWN *,$685.37,"-4,49%","-12,43%","-7,06%",,2024_04_21
2294,TBX Tokenbox,TBX,"$38,957.59",$0.003467,11.235.451 TBX *,--,"-0,57%","-0,90%","-1,18%",,2024_04_21
2295,PAWTH Pawthereum,PAWTH,"$38,990.28",$0.00004619,844.190.557 PAWTH *,"$7,942.22","-2,25%","11,40%","-98,32%",,2024_04_21
2296,RGP Rigel Protocol,RGP,"$38,775.82",$0.01554,2.495.012 RGP *,$93.60,"0,00%","-0,80%","-2,73%",,2024_04_21
2297,SOLX Soldex,SOLX,"$38,766.91",$0.00009221,420.407.146 SOLX,"$27,079.13","3,07%","-14,58%","-28,65%",,2024_04_21
2298,SNB SynchroBitcoin,SNB,"$38,222.63",$0.000476,80.295.231 SNB,$61.41,"-0,12%","-0,01%","1,38%",,2024_04_21
2299,SHOE ShoeFy,SHOE,"$37,329.19",$0.002868,13.013.747 SHOE *,"$12,607.84","0,03%","0,50%","4,42%",,2024_04_21
2300,SFUEL SparkPoint Fuel,SFUEL,"$36,872.26",$0.0013,28.373.956 SFUEL *,"$3,654.97","0,19%","9,67%","0,23%",,2024_04_21
2301,KWT Kawaii Islands,KWT,"$36,394.14",$0.001213,30.000.000 KWT,$9.8900,"0,00%","5,05%","1,88%",,2024_04_21
2302,TOTM TotemFi,TOTM,"$36,382.44",$0.005951,6.113.675 TOTM *,--,"0,03%",<0.01%,"-0,06%",,2024_04_21
2303,SPUME Spume Protocol,SPUME,"$35,906.39",$0.0007277,49.344.600 SPUME,"$8,149.36","-0,23%","-2,46%","2,45%",,2024_04_21
2304,ICE Decentral Games ICE,ICE,"$34,602.86",$0.0001528,226.474.390 ICE *,"$26,301.29","-1,35%","4,08%","-72,53%",,2024_04_21
2305,CORX CorionX,CORX,"$34,809.83",$0.0002679,129.910.129 CORX *,$663.76,<0.01%,"-5,09%","-4,46%",,2024_04_21
2306,SMTY Smoothy,SMTY,"$34,198.45",$0.006719,5.089.773 SMTY *,"$290,081.20","0,16%","2,07%","11,04%",,2024_04_21
